age,category,annual_income,is_bpl,state,eligible_schemes
72,General,93298,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
50,General,10827,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
55,General(EWS),55026,False,Haryana,Ayushman Bharat;PMAY Housing
68,SC,164857,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,General,223082,False,Gujarat,PMAY Housing
53,ST,186990,False,Madhya Pradesh,PMAY Housing
61,General,190101,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
68,SC,33003,False,Tamil Nadu,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,ST,169776,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,General(EWS),571169,False,Uttar Pradesh,Ayushman Bharat
33,ST,11717,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
21,General,43301,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
72,General,421715,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
55,General(EWS),143629,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
55,OBC,273779,False,West Bengal,PMAY Housing
52,General,18558,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
45,General,35779,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
42,General(EWS),394104,False,Telangana,Ayushman Bharat
46,General(EWS),52254,False,Punjab,Ayushman Bharat;PMAY Housing
49,ST,263718,False,Kerala,PMAY Housing;South India Welfare Scheme
55,General,72741,False,Rajasthan,Ayushman Bharat;PMAY Housing
61,OBC,45339,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,General,39153,False,Telangana,Ayushman Bharat;PMAY Housing
64,SC,59419,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
19,SC,78003,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
19,General(EWS),73721,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
34,OBC,166859,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
78,General(EWS),497842,False,Telangana,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
48,OBC,199184,False,Gujarat,PMAY Housing
38,SC,318972,False,Madhya Pradesh,None
45,General(EWS),152404,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
25,SC,255172,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
48,OBC,70950,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
25,General,466572,False,West Bengal,None
58,OBC,49585,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
59,General(EWS),59836,False,Rajasthan,Ayushman Bharat;PMAY Housing
34,General,438932,False,Uttar Pradesh,None
32,General(EWS),49226,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
29,SC,46076,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
28,General(EWS),212587,False,Gujarat,Ayushman Bharat;PMAY Housing
43,OBC,58176,False,West Bengal,Ayushman Bharat;PMAY Housing
43,SC,277705,False,Karnataka,PMAY Housing;South India Welfare Scheme
65,General,191402,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,General,116626,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
36,SC,10346,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
63,ST,19040,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
37,ST,272558,False,Haryana,PMAY Housing
28,OBC,104198,False,Haryana,OBC Scholarship;PMAY Housing
36,OBC,73976,False,Rajasthan,Ayushman Bharat;PMAY Housing
59,SC,65199,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
68,General(EWS),45655,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,OBC,172934,False,West Bengal,PMAY Housing
62,SC,174791,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
48,SC,333510,False,Punjab,None
24,General,154699,False,Tamil Nadu,PMAY Housing
70,General(EWS),264476,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,ST,243692,False,Rajasthan,PMAY Housing;ST Scholarship
42,OBC,21224,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
70,OBC,292754,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
56,OBC,261284,False,Madhya Pradesh,PMAY Housing
23,General,23256,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
49,OBC,175180,False,Telangana,PMAY Housing
26,OBC,11668,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
66,ST,549938,False,Andhra Pradesh,Old Age Pension;Senior Citizen Bus Pass
33,ST,294049,False,Uttar Pradesh,PMAY Housing
67,General,145258,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,ST,156299,False,Telangana,PMAY Housing;ST Scholarship
38,General,24724,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
51,ST,20071,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
70,General,60168,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General(EWS),21153,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,General(EWS),15234,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
37,SC,11149,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
49,General,517424,False,Maharashtra,None
57,General,166216,False,Maharashtra,PMAY Housing
70,ST,273165,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,General(EWS),21537,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
79,SC,467441,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
18,SC,589280,False,Kerala,SC Scholarship;South India Welfare Scheme
35,General(EWS),13147,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
60,General,28192,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,General(EWS),21992,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
64,General,29909,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
62,ST,291388,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,General,159830,False,Andhra Pradesh,PMAY Housing
63,ST,413542,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
20,General,164411,False,Gujarat,PMAY Housing
79,General(EWS),588227,False,West Bengal,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
57,General(EWS),202640,False,Gujarat,Ayushman Bharat;PMAY Housing
53,SC,220129,False,Uttar Pradesh,PMAY Housing
52,ST,52006,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
36,General(EWS),117084,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
62,ST,19837,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,OBC,151323,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
32,OBC,74792,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
57,General(EWS),13866,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
60,General,339412,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
50,ST,73782,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
60,ST,22946,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
25,General(EWS),388332,False,Gujarat,Ayushman Bharat
45,SC,15175,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
70,General,24484,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
57,SC,31992,False,West Bengal,Ayushman Bharat;PMAY Housing
71,ST,138377,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,SC,458585,False,Odisha,SC Scholarship
22,General(EWS),325772,False,Telangana,Ayushman Bharat
32,ST,91495,False,Maharashtra,PMAY Housing
27,ST,511576,False,Maharashtra,ST Scholarship
71,ST,30276,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
52,OBC,51921,False,Rajasthan,Ayushman Bharat;PMAY Housing
70,SC,46500,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,OBC,22986,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
61,ST,317754,False,Kerala,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
67,SC,160530,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
53,SC,53569,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
30,SC,456584,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;SC Scholarship
28,ST,54159,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing;ST Scholarship
79,ST,10113,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
48,General,262455,False,Kerala,PMAY Housing;South India Welfare Scheme
19,General,230640,False,Kerala,PMAY Housing;South India Welfare Scheme
78,General,391387,False,Telangana,Old Age Pension;Senior Citizen Bus Pass
29,SC,15944,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
44,OBC,409534,False,Punjab,None
50,ST,409485,False,Tamil Nadu,None
37,ST,10812,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
24,ST,188563,False,Karnataka,PMAY Housing;ST Scholarship;South India Welfare Scheme
20,General(EWS),591591,False,Uttar Pradesh,Ayushman Bharat
64,General,24144,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
63,General,531875,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
25,General,65293,False,Punjab,Ayushman Bharat;PMAY Housing
57,OBC,16482,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
61,ST,107552,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,270102,False,Madhya Pradesh,PMAY Housing
44,SC,21308,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
42,ST,429722,False,Haryana,None
62,OBC,456789,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
44,General(EWS),250280,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
19,SC,16562,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship;South India Welfare Scheme
28,General(EWS),63320,False,West Bengal,Ayushman Bharat;PMAY Housing
38,General,581436,False,Andhra Pradesh,None
63,ST,63735,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
57,General(EWS),127568,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
38,ST,285494,False,Maharashtra,PMAY Housing
25,ST,301132,False,West Bengal,ST Scholarship
63,ST,289581,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
76,General,13962,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
42,General,480504,False,Gujarat,None
57,ST,285443,False,Maharashtra,PMAY Housing
29,General,87397,False,Odisha,PMAY Housing
41,General,29270,False,Haryana,Ayushman Bharat;PMAY Housing
69,General,445861,False,West Bengal,Old Age Pension;Senior Citizen Bus Pass
57,ST,19479,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
77,ST,97258,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
73,OBC,18075,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
69,ST,136954,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,SC,345239,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
48,General(EWS),582167,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
46,SC,553617,False,West Bengal,None
27,ST,209927,False,Punjab,PMAY Housing;ST Scholarship
19,SC,54020,False,Tamil Nadu,Ayushman Bharat;PMAY Housing;SC Scholarship
19,General,483633,False,Punjab,None
54,SC,42571,False,Haryana,Ayushman Bharat;PMAY Housing
74,OBC,434923,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
58,General(EWS),14238,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
26,SC,248745,False,Tamil Nadu,PMAY Housing;SC Scholarship
49,General,467566,False,Maharashtra,None
28,OBC,280884,False,Bihar,Bihar/Jharkhand Rural Support Scheme;OBC Scholarship;PMAY Housing
44,General(EWS),426495,False,Kerala,Ayushman Bharat;South India Welfare Scheme
50,OBC,88378,False,Telangana,PMAY Housing
28,SC,165104,False,Kerala,PMAY Housing;SC Scholarship;South India Welfare Scheme
42,ST,265206,False,Madhya Pradesh,PMAY Housing
31,ST,96215,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
67,ST,254553,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
77,General,296891,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,ST,184642,False,Andhra Pradesh,PMAY Housing
19,OBC,243532,False,Uttar Pradesh,OBC Scholarship;PMAY Housing
33,General(EWS),137979,False,Rajasthan,Ayushman Bharat;PMAY Housing
35,General(EWS),20825,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
47,General,248921,False,Karnataka,PMAY Housing;South India Welfare Scheme
77,OBC,52349,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
36,OBC,245045,False,Andhra Pradesh,PMAY Housing
63,OBC,125082,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
38,OBC,140795,False,Kerala,PMAY Housing;South India Welfare Scheme
24,OBC,180167,False,Kerala,OBC Scholarship;PMAY Housing;South India Welfare Scheme
57,General(EWS),369208,False,Andhra Pradesh,Ayushman Bharat
34,SC,295547,False,Maharashtra,PMAY Housing
78,OBC,582858,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
22,ST,253411,False,Madhya Pradesh,PMAY Housing;ST Scholarship
24,General,190455,False,Maharashtra,PMAY Housing
46,ST,495493,False,Maharashtra,None
18,General,24913,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
42,General,213698,False,Haryana,PMAY Housing
38,General,160421,False,Telangana,PMAY Housing
46,General(EWS),74943,False,Punjab,Ayushman Bharat;PMAY Housing
50,General(EWS),143359,False,Telangana,Ayushman Bharat;PMAY Housing
69,SC,50577,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,ST,15725,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
77,ST,147741,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,SC,256187,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
28,ST,112936,False,Karnataka,PMAY Housing;ST Scholarship;South India Welfare Scheme
21,ST,574057,False,West Bengal,ST Scholarship
69,ST,455761,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
31,General,14120,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
20,OBC,22563,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
34,OBC,237926,False,Karnataka,PMAY Housing;South India Welfare Scheme
52,OBC,24643,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
49,SC,74401,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
42,General,227210,False,Andhra Pradesh,PMAY Housing
46,ST,476528,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
27,General,320784,False,Gujarat,None
54,General,67369,False,Gujarat,Ayushman Bharat;PMAY Housing
42,ST,155239,False,Punjab,PMAY Housing
51,SC,227646,False,Madhya Pradesh,PMAY Housing
30,General(EWS),16079,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
32,SC,15353,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
60,ST,79185,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
71,SC,231710,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
40,OBC,76623,False,Telangana,Ayushman Bharat;PMAY Housing
30,OBC,17391,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
57,OBC,544538,False,Madhya Pradesh,None
20,SC,40785,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
33,General,571599,False,Punjab,None
28,General(EWS),197923,False,Haryana,Ayushman Bharat;PMAY Housing
74,ST,114883,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
65,SC,517248,False,Gujarat,Old Age Pension;Senior Citizen Bus Pass
44,ST,61888,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
67,OBC,184200,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,SC,276814,False,Karnataka,PMAY Housing;SC Scholarship;South India Welfare Scheme
46,SC,551566,False,Bihar,Bihar/Jharkhand Rural Support Scheme
58,General,242919,False,Andhra Pradesh,PMAY Housing
47,ST,10854,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
47,General,84934,False,Karnataka,PMAY Housing;South India Welfare Scheme
24,ST,122275,False,Telangana,PMAY Housing;ST Scholarship
18,General(EWS),428562,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
51,ST,209759,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
29,OBC,18218,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
40,OBC,23549,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
22,ST,520522,False,Tamil Nadu,ST Scholarship
49,SC,271857,False,Telangana,PMAY Housing
75,General(EWS),451419,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
34,General,184344,False,Madhya Pradesh,PMAY Housing
47,ST,599820,False,Gujarat,None
46,ST,69406,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing
21,SC,118642,False,Uttar Pradesh,PMAY Housing;SC Scholarship
26,ST,24547,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
35,OBC,93896,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
41,General,36171,False,West Bengal,Ayushman Bharat;PMAY Housing
21,OBC,320010,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;OBC Scholarship
55,General,349693,False,Tamil Nadu,None
30,General,53634,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
51,OBC,226402,False,Gujarat,PMAY Housing
40,SC,15912,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
57,General,65227,False,Gujarat,Ayushman Bharat;PMAY Housing
39,General,21168,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
72,OBC,237308,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
23,ST,351196,False,West Bengal,ST Scholarship
33,OBC,17920,True,Karnataka,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
47,OBC,41244,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
26,SC,536692,False,Bihar,Bihar/Jharkhand Rural Support Scheme;SC Scholarship
78,General(EWS),35723,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,General(EWS),306771,False,West Bengal,Ayushman Bharat
35,ST,146621,False,West Bengal,PMAY Housing
21,SC,77770,False,Kerala,Ayushman Bharat;PMAY Housing;SC Scholarship;South India Welfare Scheme
39,ST,551052,False,Karnataka,South India Welfare Scheme
44,ST,564026,False,Karnataka,South India Welfare Scheme
61,OBC,166868,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,SC,228465,False,Tamil Nadu,PMAY Housing
